symbol	Astrocyte	Endothelial	Microglia	MO	Mural	Neuron	NFO	OPC	WC
Ninj2	0.840200880408644	0.363595823480141	0.337278303340664	87.095519332976	0	0.518405218788489	40.0707528826047	38.310061300225	2.39254429958418
Adssl1	0.638851023932728	0.3683662006842	20.5677896372656	233.303199023175	10.9946222242993	3.91141403222884	65.0911277719684	4.69433844895409	3.51071013415932
Gpr62	1.71619194932594	0.490968894382586	1.1045027137705	198.937900642733	0.644030131918358	6.12172540344686	90.0737843726809	5.01898913880073	4.00454523694631
Prr18	12.969104980645	20.3727739338496	7.43548739898678	638.664546641431	7.71978469228978	38.2376415145696	234.800090381041	33.482395130869	22.462716280675
Trp53inp2	277.839382074436	71.4382311537405	64.8708006607477	3325.88402438248	95.9119192671962	231.767052592328	1008.31752469354	122.230517116296	249.104095061283
Carns1	2.86122522253405	0.600731201574771	1.10387273772529	81.0342722692909	3.59283100315691	4.32776599964663	32.4947462651133	2.28610980234483	2.52694622879683
Nkx6-2	0.552846033794278	0.363595823480141	0.453422471039664	178.90002525126	1.33299789704193	0.518405218788489	98.2807026827765	0.522931526643667	0.633716878143126
Mobp	0.495606016875269	0.363595823480141	8.54321107435129	8481.99295307098	0	0.518405218788489	4831.21280768184	35.567533322748	26.4089269094225
Slpi	0.495606016875269	0.457565346079466	4.25585056103599	70.3541300470725	0	0.688304753168135	32.7314575813856	10.2106312760302	1.57762549550088
Fa2h	0.495606016875269	0.363595823480141	0.302757846066521	1289.21296459897	0	1.67701237049373	739.130711711156	85.1036861970273	24.427482904194
Slc45a3	0.495606016875269	0.363595823480141	9.47707390500698	84.3106312263966	0	1.06969028857864	33.4668327350234	0.918279939351988	1.0715438265266
Cldn14	0.495606016875269	0.363595823480141	0.278750462485001	105.206344443557	0	0.518405218788489	62.6376866778787	0.828841012354069	1.10681078690387
Ermn	0.495606016875269	0.363595823480141	0.278750462485001	404.15543961279	0	0.518405218788489	246.647041332925	2.42127579681593	1.39393330317587
Nol3	0.568819415718168	0.887584672572076	0.817731206727498	74.0617973107867	3.12986547485215	13.0509758002527	28.2533446784389	10.3705496308441	6.91952096203519
Gpr37	26.7815802421766	0.363595823480141	0.627541159926295	643.078523080026	2.46644719263677	7.30326421000521	368.783247840657	4.97897450799782	16.5207815992323
S1pr5	0.495606016875269	0.363595823480141	0.763903098669332	236.739416674043	0.523847818446353	1.15366415794409	145.532749957059	3.09304318347833	4.25937304626811
Pdlim2	5.51007087668663	28.5631807210203	17.6102095989873	686.820065275005	104.295511529568	9.13492204131573	249.657192002831	7.88616358738742	8.72286760491898
Cmtm5	357.820821288325	3.36805174216565	15.620759185718	1908.45723099245	0.971990807604293	21.9684449964693	997.355762220384	305.66807896394	119.902776106952
Cryab	25.4077529293081	24.2743025581209	14.7714985141788	1822.00435755073	230.644808565632	104.034855319521	785.793672420855	136.119318807739	105.281028179454
Efhd1	114.300956515941	3.2522955578234	1.11198298243129	318.197642160467	9.99029271752041	36.9915508901677	97.2243437084369	7.84050315734925	32.7839001712474
Tmem88b	1.46969238471268	1.25550910433075	0.537057366051351	658.401666564468	1.52802035431142	1.56346866744858	496.245878480364	17.1934509008785	12.8287750318697
Phlda3	8.76873743233346	6.32623645635508	2.08865630911542	353.623428930508	15.9042212289869	37.6123903881627	200.335707166219	61.6956602768035	19.6861543181208
Cldn11	0.853931645106173	2.58249751159946	5.18734401276056	11298.7529793312	11.2424541818574	7.41364045716356	8646.24996867649	42.2610522681017	111.94865735781
Trf	3.78676450298845	307.721716959811	1900.21768492007	6418.62702879116	146.065023205794	3.97097879186764	1657.89099647793	125.523327840725	48.2875583763352
Tppp3	38.817211290037	32.2824478488766	4.99667172765926	720.376290342393	135.471728965318	65.5336228953801	255.275394426272	24.6071918395181	89.4167397087912
Sh3gl3	2.00784865616678	0.968659269291678	2.68310978914475	954.607017000798	9.21470391727382	100.652681175153	683.644742553938	125.940606863079	90.0329585671562
Cnp	248.171402302098	26.7613507121194	112.426053261392	15873.7777250049	46.9885703162101	49.1360873892905	12520.7784936445	535.730810868363	473.409994602937
Cntn2	0.495606016875269	0.363595823480141	0.376472012118367	200.818178414391	0.992629343351889	137.801282926353	56.8236024687624	5.03002337890155	28.8500652686136
Gamt	44.0991968436674	30.2892973536187	22.7115869691175	882.874526684402	36.3978324591878	21.8176409183238	558.728364366453	20.7124497603186	35.5888190381192
Rpl34-ps1	0.495606016875269	0.363595823480141	0.278750462485001	0.336771496084873	441.030861297421	0.518405218788489	0.401450573692895	0.459568517318393	0.47253631590797
Myh11	0.495606016875269	0.94224766867408	0.278750462485001	0.336771496084873	380.18364294285	0.584882912019831	0.401450573692895	0.564644263118071	1.19028275198796
Acta2	5.49671925059201	8.39255697513007	1.39259828551031	0.816413247811311	1954.09592391778	0.518405218788489	0.466345058930351	2.46479004187822	9.00756600989038
Actg2	0.495606016875269	0.363595823480141	0.278750462485001	0.636248916693306	328.695658353221	0.518405218788489	0.961973929958731	0.459568517318393	0.47253631590797
Sumo2	0.495606016875269	0.363595823480141	0.278750462485001	0.336771496084873	206.035267489331	0.518405218788489	0.401450573692895	0.459568517318393	0.499346451351535
Hist1h2ak	0.495606016875269	0.46641708640209	0.454825979618276	0.336771496084873	223.345750771183	0.518405218788489	0.401450573692895	0.761330397159997	0.47253631590797
Rps23	1.81299867260218	3.92504963809223	2.99973268321527	2.85823357071169	1648.28518963526	3.62506254152665	5.70127860516152	5.74194556476464	4.19025988470341
Hist1h2af	0.822381366071893	1.10621847718892	0.592400482873123	0.75296381409144	460.404032084387	1.72846149643239	1.37531948415015	0.512393620541556	1.75657814857733
